epochTimestamp,kWh,dateTime
1686951000,0,2023-06-16T21:30:00.000Z
1686952800,0,2023-06-16T22:00:00.000Z
1686954600,0.001,2023-06-16T22:30:00.000Z
1686956400,0.001,2023-06-16T23:00:00.000Z
1686958200,0.001,2023-06-16T23:30:00.000Z
1686960000,0.001,2023-06-17T00:00:00.000Z
1686961800,0,2023-06-17T00:30:00.000Z
1686963600,0.001,2023-06-17T01:00:00.000Z
1686965400,0,2023-06-17T01:30:00.000Z
1686967200,0.001,2023-06-17T02:00:00.000Z
1686969000,0,2023-06-17T02:30:00.000Z
1686970800,0.001,2023-06-17T03:00:00.000Z
1686972600,0,2023-06-17T03:30:00.000Z
1686974400,0,2023-06-17T04:00:00.000Z
1686976200,0.001,2023-06-17T04:30:00.000Z
1686978000,0.001,2023-06-17T05:00:00.000Z
1686979800,0.001,2023-06-17T05:30:00.000Z
1686981600,0.005,2023-06-17T06:00:00.000Z
1686983400,0.005,2023-06-17T06:30:00.000Z
1686985200,0.003,2023-06-17T07:00:00.000Z
1686987000,0,2023-06-17T07:30:00.000Z
1686988800,0,2023-06-17T08:00:00.000Z
1686990600,0,2023-06-17T08:30:00.000Z
1686992400,0,2023-06-17T09:00:00.000Z
1686994200,0,2023-06-17T09:30:00.000Z
1686996000,0,2023-06-17T10:00:00.000Z
1686997800,0,2023-06-17T10:30:00.000Z
1686999600,0,2023-06-17T11:00:00.000Z
1687001400,0,2023-06-17T11:30:00.000Z
1687003200,0,2023-06-17T12:00:00.000Z
1687005000,0,2023-06-17T12:30:00.000Z
1687006800,0,2023-06-17T13:00:00.000Z
1687008600,0,2023-06-17T13:30:00.000Z
1687010400,0,2023-06-17T14:00:00.000Z
1687012200,0,2023-06-17T14:30:00.000Z
1687014000,0,2023-06-17T15:00:00.000Z
1687015800,0,2023-06-17T15:30:00.000Z
1687017600,0,2023-06-17T16:00:00.000Z
1687019400,0,2023-06-17T16:30:00.000Z
1687021200,0,2023-06-17T17:00:00.000Z
1687023000,0,2023-06-17T17:30:00.000Z
1687024800,0,2023-06-17T18:00:00.000Z
1687026600,0,2023-06-17T18:30:00.000Z
1687028400,0,2023-06-17T19:00:00.000Z
1687030200,0,2023-06-17T19:30:00.000Z
1687032000,0.003,2023-06-17T20:00:00.000Z
1687033800,0.001,2023-06-17T20:30:00.000Z
1687035600,0.001,2023-06-17T21:00:00.000Z
1687037400,0.001,2023-06-17T21:30:00.000Z
1687039200,0,2023-06-17T22:00:00.000Z
1687041000,0.001,2023-06-17T22:30:00.000Z
1687042800,0,2023-06-17T23:00:00.000Z
1687044600,0.001,2023-06-17T23:30:00.000Z
1687046400,0,2023-06-18T00:00:00.000Z
1687048200,0,2023-06-18T00:30:00.000Z
1687050000,0.001,2023-06-18T01:00:00.000Z
1687051800,0,2023-06-18T01:30:00.000Z
1687053600,0.001,2023-06-18T02:00:00.000Z
1687055400,0,2023-06-18T02:30:00.000Z
1687057200,0.001,2023-06-18T03:00:00.000Z
1687059000,0,2023-06-18T03:30:00.000Z
1687060800,0.002,2023-06-18T04:00:00.000Z
1687062600,0.001,2023-06-18T04:30:00.000Z
1687064400,0.002,2023-06-18T05:00:00.000Z
1687066200,0.007,2023-06-18T05:30:00.000Z
1687068000,0.006,2023-06-18T06:00:00.000Z
1687069800,0.001,2023-06-18T06:30:00.000Z
1687071600,0,2023-06-18T07:00:00.000Z
1687073400,0,2023-06-18T07:30:00.000Z
1687075200,0,2023-06-18T08:00:00.000Z
1687077000,0,2023-06-18T08:30:00.000Z
1687078800,0,2023-06-18T09:00:00.000Z
1687080600,0,2023-06-18T09:30:00.000Z
1687082400,0,2023-06-18T10:00:00.000Z
1687084200,0,2023-06-18T10:30:00.000Z
1687086000,0,2023-06-18T11:00:00.000Z
1687087800,0.017,2023-06-18T11:30:00.000Z
1687089600,0.072,2023-06-18T12:00:00.000Z
1687091400,0.078,2023-06-18T12:30:00.000Z
1687093200,0.001,2023-06-18T13:00:00.000Z
1687095000,0.004,2023-06-18T13:30:00.000Z
1687096800,0.001,2023-06-18T14:00:00.000Z
1687098600,0,2023-06-18T14:30:00.000Z
1687100400,0,2023-06-18T15:00:00.000Z
1687102200,0.075,2023-06-18T15:30:00.000Z
1687104000,0.114,2023-06-18T16:00:00.000Z
1687105800,0.003,2023-06-18T16:30:00.000Z
1687107600,0.004,2023-06-18T17:00:00.000Z
1687109400,0.003,2023-06-18T17:30:00.000Z
1687111200,0.003,2023-06-18T18:00:00.000Z
1687113000,0.002,2023-06-18T18:30:00.000Z
1687114800,0.002,2023-06-18T19:00:00.000Z
1687116600,0.001,2023-06-18T19:30:00.000Z
1687118400,0.002,2023-06-18T20:00:00.000Z
1687120200,0,2023-06-18T20:30:00.000Z
1687122000,0.001,2023-06-18T21:00:00.000Z
1687123800,0,2023-06-18T21:30:00.000Z
1687125600,0.001,2023-06-18T22:00:00.000Z
1687127400,0,2023-06-18T22:30:00.000Z
1687129200,0.001,2023-06-18T23:00:00.000Z
1687131000,0,2023-06-18T23:30:00.000Z
1687132800,0,2023-06-19T00:00:00.000Z
1687134600,0.001,2023-06-19T00:30:00.000Z
1687136400,0,2023-06-19T01:00:00.000Z
1687138200,0,2023-06-19T01:30:00.000Z
1687140000,0,2023-06-19T02:00:00.000Z
1687141800,0.001,2023-06-19T02:30:00.000Z
1687143600,0,2023-06-19T03:00:00.000Z
1687145400,0,2023-06-19T03:30:00.000Z
1687147200,0.001,2023-06-19T04:00:00.000Z
1687149000,0.001,2023-06-19T04:30:00.000Z
1687150800,0.021,2023-06-19T05:00:00.000Z
1687152600,0.007,2023-06-19T05:30:00.000Z
1687154400,0.007,2023-06-19T06:00:00.000Z
1687156200,0.027,2023-06-19T06:30:00.000Z
1687158000,0.023,2023-06-19T07:00:00.000Z
1687159800,0.037,2023-06-19T07:30:00.000Z
1687161600,0.056,2023-06-19T08:00:00.000Z
1687163400,0.004,2023-06-19T08:30:00.000Z
1687165200,0.015,2023-06-19T09:00:00.000Z
1687167000,0,2023-06-19T09:30:00.000Z
1687168800,0,2023-06-19T10:00:00.000Z
1687170600,0.002,2023-06-19T10:30:00.000Z
1687172400,0.133,2023-06-19T11:00:00.000Z
1687174200,0.061,2023-06-19T11:30:00.000Z
1687176000,0.060,2023-06-19T12:00:00.000Z
1687177800,0.118,2023-06-19T12:30:00.000Z
1687179600,0.033,2023-06-19T13:00:00.000Z
1687181400,0.049,2023-06-19T13:30:00.000Z
1687183200,0.002,2023-06-19T14:00:00.000Z
1687185000,0,2023-06-19T14:30:00.000Z
1687186800,0.002,2023-06-19T15:00:00.000Z
1687188600,0.016,2023-06-19T15:30:00.000Z
1687190400,0.100,2023-06-19T16:00:00.000Z
1687192200,0.002,2023-06-19T16:30:00.000Z
1687194000,0.008,2023-06-19T17:00:00.000Z
1687195800,0,2023-06-19T17:30:00.000Z
1687197600,0,2023-06-19T18:00:00.000Z
1687199400,0.006,2023-06-19T18:30:00.000Z
1687201200,0.002,2023-06-19T19:00:00.000Z
1687203000,0.001,2023-06-19T19:30:00.000Z
1687204800,0.001,2023-06-19T20:00:00.000Z
1687206600,0.001,2023-06-19T20:30:00.000Z
1687208400,0.001,2023-06-19T21:00:00.000Z
1687210200,0.001,2023-06-19T21:30:00.000Z
1687212000,0,2023-06-19T22:00:00.000Z
1687213800,0.001,2023-06-19T22:30:00.000Z
1687215600,0,2023-06-19T23:00:00.000Z
1687217400,0.001,2023-06-19T23:30:00.000Z
1687219200,0,2023-06-20T00:00:00.000Z
1687221000,0.001,2023-06-20T00:30:00.000Z
1687222800,0.001,2023-06-20T01:00:00.000Z
1687224600,0,2023-06-20T01:30:00.000Z
1687226400,0.001,2023-06-20T02:00:00.000Z
1687228200,0.001,2023-06-20T02:30:00.000Z
1687230000,0,2023-06-20T03:00:00.000Z
1687231800,0.001,2023-06-20T03:30:00.000Z
1687233600,0,2023-06-20T04:00:00.000Z
1687235400,0.001,2023-06-20T04:30:00.000Z
1687237200,0.001,2023-06-20T05:00:00.000Z
1687239000,0.001,2023-06-20T05:30:00.000Z
1687240800,0.012,2023-06-20T06:00:00.000Z
1687242600,0.020,2023-06-20T06:30:00.000Z
1687244400,0.005,2023-06-20T07:00:00.000Z
1687246200,0.007,2023-06-20T07:30:00.000Z
1687248000,0.009,2023-06-20T08:00:00.000Z
1687249800,0.016,2023-06-20T08:30:00.000Z
1687251600,0.031,2023-06-20T09:00:00.000Z
1687253400,0.012,2023-06-20T09:30:00.000Z
1687255200,0.011,2023-06-20T10:00:00.000Z
1687257000,0.019,2023-06-20T10:30:00.000Z
1687258800,0.013,2023-06-20T11:00:00.000Z
1687260600,0.007,2023-06-20T11:30:00.000Z
1687262400,0,2023-06-20T12:00:00.000Z
1687264200,0,2023-06-20T12:30:00.000Z
1687266000,0,2023-06-20T13:00:00.000Z
1687267800,0,2023-06-20T13:30:00.000Z
1687269600,0,2023-06-20T14:00:00.000Z
1687271400,0,2023-06-20T14:30:00.000Z
1687273200,0,2023-06-20T15:00:00.000Z
1687275000,0.193,2023-06-20T15:30:00.000Z
1687276800,0.005,2023-06-20T16:00:00.000Z
1687278600,0.048,2023-06-20T16:30:00.000Z
1687280400,0.011,2023-06-20T17:00:00.000Z
1687282200,0.002,2023-06-20T17:30:00.000Z
1687284000,0.003,2023-06-20T18:00:00.000Z
1687285800,0.003,2023-06-20T18:30:00.000Z
1687287600,0.007,2023-06-20T19:00:00.000Z
1687289400,0,2023-06-20T19:30:00.000Z
1687291200,0.002,2023-06-20T20:00:00.000Z
1687293000,0.001,2023-06-20T20:30:00.000Z
1687294800,0.001,2023-06-20T21:00:00.000Z
1687296600,0.001,2023-06-20T21:30:00.000Z
1687298400,0,2023-06-20T22:00:00.000Z
1687300200,0.001,2023-06-20T22:30:00.000Z
1687302000,0.001,2023-06-20T23:00:00.000Z
1687303800,0,2023-06-20T23:30:00.000Z
1687305600,0.001,2023-06-21T00:00:00.000Z
1687307400,0.001,2023-06-21T00:30:00.000Z
1687309200,0.001,2023-06-21T01:00:00.000Z
1687311000,0,2023-06-21T01:30:00.000Z
1687312800,0.001,2023-06-21T02:00:00.000Z
1687314600,0.001,2023-06-21T02:30:00.000Z
1687316400,0,2023-06-21T03:00:00.000Z
1687318200,0.001,2023-06-21T03:30:00.000Z
1687320000,0.001,2023-06-21T04:00:00.000Z
1687321800,0.002,2023-06-21T04:30:00.000Z
1687323600,0.006,2023-06-21T05:00:00.000Z
1687325400,0.031,2023-06-21T05:30:00.000Z
1687327200,0.009,2023-06-21T06:00:00.000Z
1687329000,0.018,2023-06-21T06:30:00.000Z
1687330800,0.019,2023-06-21T07:00:00.000Z
1687332600,0.004,2023-06-21T07:30:00.000Z
1687334400,0.013,2023-06-21T08:00:00.000Z
1687336200,0,2023-06-21T08:30:00.000Z
1687338000,0.008,2023-06-21T09:00:00.000Z
1687339800,0.034,2023-06-21T09:30:00.000Z
1687341600,0.073,2023-06-21T10:00:00.000Z
1687343400,0.064,2023-06-21T10:30:00.000Z
1687345200,0.059,2023-06-21T11:00:00.000Z
1687347000,0.053,2023-06-21T11:30:00.000Z
1687348800,0.046,2023-06-21T12:00:00.000Z
1687350600,0.039,2023-06-21T12:30:00.000Z
1687352400,0.031,2023-06-21T13:00:00.000Z
1687354200,0.081,2023-06-21T13:30:00.000Z
1687356000,0.197,2023-06-21T14:00:00.000Z
1687357800,0.229,2023-06-21T14:30:00.000Z
1687359600,0.052,2023-06-21T15:00:00.000Z
1687361400,0.014,2023-06-21T15:30:00.000Z
1687363200,0.010,2023-06-21T16:00:00.000Z
1687365000,0.006,2023-06-21T16:30:00.000Z
1687366800,0.028,2023-06-21T17:00:00.000Z
1687368600,0.002,2023-06-21T17:30:00.000Z
1687370400,0.002,2023-06-21T18:00:00.000Z
1687372200,0.017,2023-06-21T18:30:00.000Z
1687374000,0.002,2023-06-21T19:00:00.000Z
1687375800,0.002,2023-06-21T19:30:00.000Z
1687377600,0.004,2023-06-21T20:00:00.000Z
1687379400,0.005,2023-06-21T20:30:00.000Z
1687381200,0.001,2023-06-21T21:00:00.000Z
1687383000,0.001,2023-06-21T21:30:00.000Z
1687384800,0,2023-06-21T22:00:00.000Z
1687386600,0.001,2023-06-21T22:30:00.000Z
1687388400,0.001,2023-06-21T23:00:00.000Z
1687390200,0.001,2023-06-21T23:30:00.000Z
1687392000,0.001,2023-06-22T00:00:00.000Z
1687393800,0,2023-06-22T00:30:00.000Z
1687395600,0.002,2023-06-22T01:00:00.000Z
1687397400,0.001,2023-06-22T01:30:00.000Z
1687399200,0,2023-06-22T02:00:00.000Z
1687401000,0.001,2023-06-22T02:30:00.000Z
1687402800,0.001,2023-06-22T03:00:00.000Z
1687404600,0,2023-06-22T03:30:00.000Z
1687406400,0.001,2023-06-22T04:00:00.000Z
1687408200,0.003,2023-06-22T04:30:00.000Z
1687410000,0.001,2023-06-22T05:00:00.000Z
1687411800,0.017,2023-06-22T05:30:00.000Z
1687413600,0.015,2023-06-22T06:00:00.000Z
1687415400,0.010,2023-06-22T06:30:00.000Z
1687417200,0.033,2023-06-22T07:00:00.000Z
1687419000,0.010,2023-06-22T07:30:00.000Z
1687420800,0.025,2023-06-22T08:00:00.000Z
1687422600,0.014,2023-06-22T08:30:00.000Z
1687424400,0.026,2023-06-22T09:00:00.000Z
1687426200,0.033,2023-06-22T09:30:00.000Z
1687428000,0.012,2023-06-22T10:00:00.000Z
1687429800,0.017,2023-06-22T10:30:00.000Z
1687431600,0.018,2023-06-22T11:00:00.000Z
1687433400,0.006,2023-06-22T11:30:00.000Z
1687435200,0.015,2023-06-22T12:00:00.000Z
1687437000,0.013,2023-06-22T12:30:00.000Z
1687438800,0.010,2023-06-22T13:00:00.000Z
1687440600,0,2023-06-22T13:30:00.000Z
1687442400,0.005,2023-06-22T14:00:00.000Z
1687444200,0.013,2023-06-22T14:30:00.000Z
1687446000,0.015,2023-06-22T15:00:00.000Z
1687447800,0.003,2023-06-22T15:30:00.000Z
1687449600,0,2023-06-22T16:00:00.000Z
1687451400,0.005,2023-06-22T16:30:00.000Z
1687453200,0,2023-06-22T17:00:00.000Z
1687455000,0.010,2023-06-22T17:30:00.000Z
1687456800,0,2023-06-22T18:00:00.000Z
1687458600,0,2023-06-22T18:30:00.000Z
1687460400,0,2023-06-22T19:00:00.000Z
1687462200,0.003,2023-06-22T19:30:00.000Z
1687464000,0.015,2023-06-22T20:00:00.000Z
1687465800,0.001,2023-06-22T20:30:00.000Z
1687467600,0.001,2023-06-22T21:00:00.000Z
1687469400,0.001,2023-06-22T21:30:00.000Z
1687471200,0,2023-06-22T22:00:00.000Z
1687473000,0.001,2023-06-22T22:30:00.000Z
1687474800,3.546,2023-06-22T23:00:00.000Z
1687476600,0.800,2023-06-22T23:30:00.000Z
1687478400,0.001,2023-06-23T00:00:00.000Z
1687480200,0.001,2023-06-23T00:30:00.000Z
1687482000,0.001,2023-06-23T01:00:00.000Z
1687483800,0.001,2023-06-23T01:30:00.000Z
1687485600,0,2023-06-23T02:00:00.000Z
1687487400,0.001,2023-06-23T02:30:00.000Z
1687489200,0.001,2023-06-23T03:00:00.000Z
1687491000,0.001,2023-06-23T03:30:00.000Z
1687492800,0,2023-06-23T04:00:00.000Z
1687494600,0.002,2023-06-23T04:30:00.000Z
1687496400,0.008,2023-06-23T05:00:00.000Z
1687498200,0.003,2023-06-23T05:30:00.000Z
1687500000,0.011,2023-06-23T06:00:00.000Z
1687501800,0.046,2023-06-23T06:30:00.000Z
1687503600,0.033,2023-06-23T07:00:00.000Z
1687505400,0.028,2023-06-23T07:30:00.000Z
1687507200,0.045,2023-06-23T08:00:00.000Z
1687509000,0.020,2023-06-23T08:30:00.000Z
1687510800,0,2023-06-23T09:00:00.000Z
1687512600,0.002,2023-06-23T09:30:00.000Z
1687514400,0,2023-06-23T10:00:00.000Z
1687516200,0,2023-06-23T10:30:00.000Z
1687518000,0.002,2023-06-23T11:00:00.000Z
1687519800,0,2023-06-23T11:30:00.000Z
1687521600,0.013,2023-06-23T12:00:00.000Z
1687523400,0.019,2023-06-23T12:30:00.000Z
1687525200,0.005,2023-06-23T13:00:00.000Z
1687527000,0.010,2023-06-23T13:30:00.000Z
1687528800,0.013,2023-06-23T14:00:00.000Z
1687530600,0,2023-06-23T14:30:00.000Z
1687532400,0.006,2023-06-23T15:00:00.000Z
1687534200,0,2023-06-23T15:30:00.000Z
1687536000,0.003,2023-06-23T16:00:00.000Z
1687537800,0,2023-06-23T16:30:00.000Z
1687539600,0,2023-06-23T17:00:00.000Z
1687541400,0,2023-06-23T17:30:00.000Z
1687543200,0.001,2023-06-23T18:00:00.000Z
1687545000,0.007,2023-06-23T18:30:00.000Z
1687546800,0.005,2023-06-23T19:00:00.000Z
1687548600,0.001,2023-06-23T19:30:00.000Z
1687550400,0.008,2023-06-23T20:00:00.000Z
1687552200,0.001,2023-06-23T20:30:00.000Z
1687554000,0.001,2023-06-23T21:00:00.000Z
1687555800,0,2023-06-23T21:30:00.000Z
1687557600,0.001,2023-06-23T22:00:00.000Z
1687559400,0.001,2023-06-23T22:30:00.000Z
1687561200,0,2023-06-23T23:00:00.000Z
1687563000,0.001,2023-06-23T23:30:00.000Z
1687564800,0.001,2023-06-24T00:00:00.000Z
1687566600,0.001,2023-06-24T00:30:00.000Z
1687568400,0.001,2023-06-24T01:00:00.000Z
1687570200,0,2023-06-24T01:30:00.000Z
1687572000,0.001,2023-06-24T02:00:00.000Z
1687573800,0.001,2023-06-24T02:30:00.000Z
1687575600,0,2023-06-24T03:00:00.000Z
1687577400,0.001,2023-06-24T03:30:00.000Z
1687579200,0,2023-06-24T04:00:00.000Z
1687581000,0,2023-06-24T04:30:00.000Z
1687582800,0.001,2023-06-24T05:00:00.000Z
1687584600,0.002,2023-06-24T05:30:00.000Z
1687586400,0.012,2023-06-24T06:00:00.000Z
1687588200,0.011,2023-06-24T06:30:00.000Z
1687590000,0.011,2023-06-24T07:00:00.000Z
1687591800,0,2023-06-24T07:30:00.000Z
1687593600,0.057,2023-06-24T08:00:00.000Z
1687595400,0.049,2023-06-24T08:30:00.000Z
1687597200,0.020,2023-06-24T09:00:00.000Z
1687599000,0.019,2023-06-24T09:30:00.000Z
1687600800,0.005,2023-06-24T10:00:00.000Z
1687602600,0.014,2023-06-24T10:30:00.000Z
1687604400,0.001,2023-06-24T11:00:00.000Z
1687606200,0,2023-06-24T11:30:00.000Z
1687608000,0,2023-06-24T12:00:00.000Z
1687609800,0,2023-06-24T12:30:00.000Z
1687611600,0,2023-06-24T13:00:00.000Z
1687613400,0,2023-06-24T13:30:00.000Z
1687615200,0,2023-06-24T14:00:00.000Z
1687617000,0,2023-06-24T14:30:00.000Z
1687618800,0,2023-06-24T15:00:00.000Z
1687620600,0,2023-06-24T15:30:00.000Z
1687622400,0.093,2023-06-24T16:00:00.000Z
1687624200,0.022,2023-06-24T16:30:00.000Z
1687626000,0,2023-06-24T17:00:00.000Z
1687627800,0.008,2023-06-24T17:30:00.000Z
1687629600,0,2023-06-24T18:00:00.000Z
1687631400,0,2023-06-24T18:30:00.000Z
1687633200,0.001,2023-06-24T19:00:00.000Z
1687635000,0.001,2023-06-24T19:30:00.000Z
1687636800,0.001,2023-06-24T20:00:00.000Z
1687638600,0.002,2023-06-24T20:30:00.000Z
1687640400,0,2023-06-24T21:00:00.000Z
1687642200,0.001,2023-06-24T21:30:00.000Z
1687644000,0.001,2023-06-24T22:00:00.000Z
1687645800,0,2023-06-24T22:30:00.000Z
1687647600,0.001,2023-06-24T23:00:00.000Z
1687649400,0.001,2023-06-24T23:30:00.000Z
1687651200,0,2023-06-25T00:00:00.000Z
1687653000,0.001,2023-06-25T00:30:00.000Z
1687654800,0,2023-06-25T01:00:00.000Z
1687656600,0.001,2023-06-25T01:30:00.000Z
1687658400,0,2023-06-25T02:00:00.000Z
1687660200,0.001,2023-06-25T02:30:00.000Z
1687662000,0.001,2023-06-25T03:00:00.000Z
1687663800,0.001,2023-06-25T03:30:00.000Z
1687665600,0.001,2023-06-25T04:00:00.000Z
1687667400,0.002,2023-06-25T04:30:00.000Z
1687669200,0.001,2023-06-25T05:00:00.000Z
1687671000,0.025,2023-06-25T05:30:00.000Z
1687672800,0.054,2023-06-25T06:00:00.000Z
1687674600,0.002,2023-06-25T06:30:00.000Z
1687676400,0.009,2023-06-25T07:00:00.000Z
1687678200,0.001,2023-06-25T07:30:00.000Z
1687680000,0.008,2023-06-25T08:00:00.000Z
1687681800,0.043,2023-06-25T08:30:00.000Z
1687683600,0.032,2023-06-25T09:00:00.000Z
1687685400,0.006,2023-06-25T09:30:00.000Z
1687687200,0.030,2023-06-25T10:00:00.000Z
1687689000,0.014,2023-06-25T10:30:00.000Z
1687690800,0.017,2023-06-25T11:00:00.000Z
1687692600,0.034,2023-06-25T11:30:00.000Z
1687694400,0.034,2023-06-25T12:00:00.000Z
1687696200,0.005,2023-06-25T12:30:00.000Z
1687698000,0.013,2023-06-25T13:00:00.000Z
1687699800,0.006,2023-06-25T13:30:00.000Z
1687701600,0.015,2023-06-25T14:00:00.000Z
1687703400,0.019,2023-06-25T14:30:00.000Z
1687705200,0.031,2023-06-25T15:00:00.000Z
1687707000,0.068,2023-06-25T15:30:00.000Z
1687708800,0,2023-06-25T16:00:00.000Z
1687710600,0.004,2023-06-25T16:30:00.000Z
1687712400,0.019,2023-06-25T17:00:00.000Z
1687714200,0.027,2023-06-25T17:30:00.000Z
1687716000,0.004,2023-06-25T18:00:00.000Z
1687717800,0,2023-06-25T18:30:00.000Z
1687719600,0.002,2023-06-25T19:00:00.000Z
1687721400,0.007,2023-06-25T19:30:00.000Z
1687723200,0.003,2023-06-25T20:00:00.000Z
1687725000,0.001,2023-06-25T20:30:00.000Z
1687726800,0.001,2023-06-25T21:00:00.000Z
1687728600,0.001,2023-06-25T21:30:00.000Z
1687730400,0.001,2023-06-25T22:00:00.000Z
1687732200,0.001,2023-06-25T22:30:00.000Z
1687734000,0,2023-06-25T23:00:00.000Z
1687735800,0.001,2023-06-25T23:30:00.000Z
1687737600,0,2023-06-26T00:00:00.000Z
1687739400,0.001,2023-06-26T00:30:00.000Z
1687741200,0,2023-06-26T01:00:00.000Z
1687743000,0.001,2023-06-26T01:30:00.000Z
1687744800,0.001,2023-06-26T02:00:00.000Z
1687746600,0,2023-06-26T02:30:00.000Z
1687748400,0.001,2023-06-26T03:00:00.000Z
1687750200,0.001,2023-06-26T03:30:00.000Z
1687752000,0,2023-06-26T04:00:00.000Z
1687753800,0.017,2023-06-26T04:30:00.000Z
1687755600,0.008,2023-06-26T05:00:00.000Z
1687757400,0.003,2023-06-26T05:30:00.000Z
1687759200,0.019,2023-06-26T06:00:00.000Z
1687761000,0,2023-06-26T06:30:00.000Z
1687762800,0.004,2023-06-26T07:00:00.000Z
1687764600,0.012,2023-06-26T07:30:00.000Z
1687766400,0.035,2023-06-26T08:00:00.000Z
1687768200,0.018,2023-06-26T08:30:00.000Z
1687770000,0.007,2023-06-26T09:00:00.000Z
1687771800,0.024,2023-06-26T09:30:00.000Z
1687773600,0.017,2023-06-26T10:00:00.000Z
1687775400,0.016,2023-06-26T10:30:00.000Z
1687777200,0.025,2023-06-26T11:00:00.000Z
1687779000,0.033,2023-06-26T11:30:00.000Z
1687780800,0.025,2023-06-26T12:00:00.000Z
1687782600,0.074,2023-06-26T12:30:00.000Z
1687784400,0.024,2023-06-26T13:00:00.000Z
1687786200,0.011,2023-06-26T13:30:00.000Z
1687788000,0.001,2023-06-26T14:00:00.000Z
1687789800,0,2023-06-26T14:30:00.000Z
1687791600,0.012,2023-06-26T15:00:00.000Z
1687793400,0.024,2023-06-26T15:30:00.000Z
1687795200,0.056,2023-06-26T16:00:00.000Z
1687797000,0.001,2023-06-26T16:30:00.000Z
1687798800,0.001,2023-06-26T17:00:00.000Z
1687800600,0,2023-06-26T17:30:00.000Z
1687802400,0,2023-06-26T18:00:00.000Z
1687804200,0.006,2023-06-26T18:30:00.000Z
1687806000,0.001,2023-06-26T19:00:00.000Z
1687807800,0.008,2023-06-26T19:30:00.000Z
1687809600,0.002,2023-06-26T20:00:00.000Z
1687811400,0.001,2023-06-26T20:30:00.000Z
1687813200,0,2023-06-26T21:00:00.000Z
1687815000,0.001,2023-06-26T21:30:00.000Z
1687816800,0,2023-06-26T22:00:00.000Z
1687818600,0.003,2023-06-26T22:30:00.000Z
1687820400,0.003,2023-06-26T23:00:00.000Z
1687822200,0.004,2023-06-26T23:30:00.000Z
1687824000,0.002,2023-06-27T00:00:00.000Z
1687825800,0.001,2023-06-27T00:30:00.000Z
1687827600,0.001,2023-06-27T01:00:00.000Z
1687829400,0,2023-06-27T01:30:00.000Z
1687831200,0.001,2023-06-27T02:00:00.000Z
1687833000,0,2023-06-27T02:30:00.000Z
1687834800,0.003,2023-06-27T03:00:00.000Z
1687836600,0.002,2023-06-27T03:30:00.000Z
1687838400,0.001,2023-06-27T04:00:00.000Z
1687840200,0,2023-06-27T04:30:00.000Z
1687842000,0.002,2023-06-27T05:00:00.000Z
1687843800,0.016,2023-06-27T05:30:00.000Z
1687845600,0.035,2023-06-27T06:00:00.000Z
1687847400,0,2023-06-27T06:30:00.000Z
1687849200,0.007,2023-06-27T07:00:00.000Z
1687851000,0.006,2023-06-27T07:30:00.000Z
1687852800,0.006,2023-06-27T08:00:00.000Z
1687854600,0.003,2023-06-27T08:30:00.000Z
1687856400,0.005,2023-06-27T09:00:00.000Z
1687858200,0.003,2023-06-27T09:30:00.000Z
1687860000,0.003,2023-06-27T10:00:00.000Z
1687861800,0.050,2023-06-27T10:30:00.000Z
1687863600,0.045,2023-06-27T11:00:00.000Z
1687865400,0.007,2023-06-27T11:30:00.000Z
1687867200,0.005,2023-06-27T12:00:00.000Z
1687869000,0.005,2023-06-27T12:30:00.000Z
1687870800,0.004,2023-06-27T13:00:00.000Z
1687872600,0.013,2023-06-27T13:30:00.000Z
1687874400,0.007,2023-06-27T14:00:00.000Z
1687876200,0.005,2023-06-27T14:30:00.000Z
1687878000,0.008,2023-06-27T15:00:00.000Z
1687879800,0.006,2023-06-27T15:30:00.000Z
1687881600,0.004,2023-06-27T16:00:00.000Z
1687883400,0.005,2023-06-27T16:30:00.000Z
1687885200,0.003,2023-06-27T17:00:00.000Z
1687887000,0.008,2023-06-27T17:30:00.000Z
1687888800,0.004,2023-06-27T18:00:00.000Z
1687890600,0.001,2023-06-27T18:30:00.000Z
1687892400,0.001,2023-06-27T19:00:00.000Z
1687894200,0.008,2023-06-27T19:30:00.000Z
1687896000,0,2023-06-27T20:00:00.000Z
1687897800,0.002,2023-06-27T20:30:00.000Z
1687899600,0.002,2023-06-27T21:00:00.000Z
1687901400,0,2023-06-27T21:30:00.000Z
1687903200,0.004,2023-06-27T22:00:00.000Z
1687905000,4.613,2023-06-27T22:30:00.000Z
1687906800,5.126,2023-06-27T23:00:00.000Z
1687908600,3.452,2023-06-27T23:30:00.000Z
1687910400,1.065,2023-06-28T00:00:00.000Z
1687912200,1.073,2023-06-28T00:30:00.000Z
1687914000,1.060,2023-06-28T01:00:00.000Z
1687915800,1.066,2023-06-28T01:30:00.000Z
1687917600,1.059,2023-06-28T02:00:00.000Z
1687919400,0.230,2023-06-28T02:30:00.000Z
1687921200,0.177,2023-06-28T03:00:00.000Z
1687923000,0.193,2023-06-28T03:30:00.000Z
1687924800,0.074,2023-06-28T04:00:00.000Z
1687926600,0.003,2023-06-28T04:30:00.000Z
1687928400,0.002,2023-06-28T05:00:00.000Z
1687930200,0.032,2023-06-28T05:30:00.000Z
1687932000,0.013,2023-06-28T06:00:00.000Z
1687933800,0.002,2023-06-28T06:30:00.000Z
1687935600,0.003,2023-06-28T07:00:00.000Z
1687937400,0.012,2023-06-28T07:30:00.000Z
